"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"40","00687",28534,20747,0.768785848556418,0.450378367956813,0.206632284185665,0.0461271509133851,23010,25663,12646
"41","00688",10985,8254,0.714562636297553,0.40210806881512,0.211170341652532,0.0364671674339714,18014,24213,12886
"42","00690",6275,4243,0.773744991751119,0.463351402309687,0.251944378977139,0.0504360122554796,24386,24331,11464
"43","00692",32717,23713,0.782440011807869,0.515455657234428,0.257200691603762,0.0808839033441572,25486,27758,18048
"44","00693",55725,41207,0.775256631154901,0.4869560996918,0.24675419224889,0.0530249714854272,24072,29279,15622
"45","00694",125,125,0.584,0.32,0.104,0.104,15938,NA,31109
"46","00698",32945,24766,0.802067350399742,0.456270693692966,0.272349188403456,0.0716304611160462,21921,29211,12845
"47","00703",24642,18179,0.758402552395621,0.429561582045217,0.198140711810331,0.0379558831618901,22147,26462,14374
"48","00704",6433,4335,0.842445213379469,0.41361014994233,0.175778546712803,0.0239907727797001,23330,28188,12842
"49","00705",24475,18488,0.790025962786672,0.426006057983557,0.235071397663349,0.0652855906533968,21806,27348,13708
"50","00707",10400,7905,0.731056293485136,0.43111954459203,0.128146742567995,0.0495888678051866,19173,24970,10874
"51","00714",15573,11296,0.791253541076487,0.49592776203966,0.266377478753541,0.0543555240793201,18931,22031,13707
"52","00715",2003,1460,0.605479452054794,0.217808219178082,0.121917808219178,0.0363013698630137,15743,17357,9360
"53","00716",27705,20260,0.820384995064166,0.546150049358342,0.357502467917078,0.119200394866732,19522,25852,16725
"54","00717",14651,10724,0.832804923535994,0.52573666542335,0.333923908989183,0.112178291682208,13282,23173,12521
"55","00718",23174,16498,0.80149108982907,0.408594981209844,0.237604558128258,0.055946175293975,21481,24968,12019
"56","00719",29732,21933,0.72675876533078,0.459672639401815,0.196826699493913,0.041809146035654,21089,22855,11867
"57","00720",20974,15123,0.726906037161939,0.418501620048932,0.187198307214177,0.0403359121867354,19049,22455,9967
"58","00723",15835,12109,0.810223800478983,0.511933272772318,0.219919068461475,0.0793624576761087,23599,26274,12454
"59","00725",76246,56673,0.839129744322693,0.554549785612196,0.304607132144054,0.0857198313129709,27505,34077,19537
"60","00727",53412,39886,0.867973725116582,0.615830115830116,0.400541543398686,0.145188788045931,33403,39695,22118
"61","00728",37322,26594,0.807512972851019,0.499473565465895,0.28434985335038,0.0757313679777393,20351,24656,12908
"62","00729",47653,34937,0.80937115379111,0.533674900535249,0.276440449952772,0.0818043907605118,28765,35009,17848
"63","00730",31976,23937,0.803024606258094,0.543301165559594,0.302335296820821,0.100054309228391,18077,24648,13452
"64","00731",10221,7746,0.700619674670798,0.382132713658663,0.221275497030726,0.0444100180738446,16917,21119,11718
"65","00735",11159,8442,0.793413882966122,0.415304430229803,0.214048803601042,0.0443022980336413,23009,30674,14415
"66","00736",45528,34217,0.800683870590642,0.471578455153871,0.284449250372622,0.0847239676184353,28652,33908,18060
"67","00738",29797,22032,0.85108024691358,0.535675381263617,0.29983660130719,0.0638616557734205,25365,29249,16355
"68","00739",34595,25311,0.801864801864802,0.460748291256766,0.26865789577654,0.0706017146695113,26801,30109,15406
"69","00740",1959,1378,0.788824383164006,0.428156748911466,0.282293178519594,0.0246734397677794,23173,21250,10622
"70","00741",3733,2764,0.822358900144718,0.428002894356006,0.201157742402315,0.0329232995658466,25827,28405,12971
"71","00745",47077,35133,0.797626163436086,0.498790311103521,0.264993026499303,0.0571827057182706,26980,33533,15362
"72","00751",19596,14566,0.762460524509131,0.375738020046684,0.195111904434986,0.0415350816971028,20947,25767,12361
"73","00754",36822,27539,0.740259268673518,0.486437416028178,0.201459747993754,0.0667053996150913,21193,27233,13400
"74","00757",19974,14280,0.830672268907563,0.47703081232493,0.288655462184874,0.0567226890756303,23350,26933,15954
"75","00765",8147,6022,0.698605114579874,0.2216871471272,0.123713052142145,0.0689139820657589,17531,21279,9346
"76","00766",21829,15633,0.787308897844304,0.468048359240069,0.224077272436513,0.0499584212883004,24906,29189,13461
"77","00767",30453,22833,0.747383173476985,0.487758945386064,0.184426050015329,0.0383217273244865,21414,26501,11982
"78","00769",33953,25723,0.818955798312794,0.419546709170781,0.228433697469191,0.0507328072153326,20514,26468,12626
"79","00771",35165,25880,0.823995363214838,0.588562596599691,0.288523956723338,0.0846986089644513,25662,31752,15517
"80","00772",16961,12472,0.736850545221296,0.328816549069917,0.140554842847979,0.0220493906350224,18408,20872,11084
"81","00773",17631,13099,0.806397434918696,0.464844644629361,0.234827086037102,0.0703870524467517,23769,27411,14463
"82","00775",1281,838,0.85799522673031,0.479713603818616,0.162291169451074,0.00596658711217184,27614,44688,18319
"83","00777",37243,26791,0.792243663916987,0.499794707177784,0.228173640401627,0.0498301668470755,28175,33088,15407
"84","00778",40391,29611,0.843571645672216,0.577927121677755,0.339096957211847,0.0960453885380433,39564,47396,25107
"85","00780",13612,9333,0.820529304618022,0.565413050466088,0.329261759348548,0.111646844530162,26483,29846,16250
"86","00782",18397,13404,0.735004476275739,0.443598925693823,0.181587585795285,0.0316323485526708,17090,21782,10832
"87","00783",34266,24855,0.778072822369745,0.497525648762824,0.218105009052505,0.0469523234761617,24429,27560,12600
"88","00784",35405,25656,0.798097910820081,0.443015279077019,0.226613657623948,0.0767461802307452,20347,25945,12952
"89","00786",135,109,0.339449541284404,0,0,0,NA,NA,10366
"90","00791",45912,34629,0.812353807502382,0.463513240347685,0.272343989142049,0.0857662652689942,25925,32421,16784
"91","00794",28450,20219,0.785202037687324,0.476878183886443,0.227113111429843,0.0365003214797962,22128,24431,13115
"92","00795",43212,31414,0.767778697396065,0.484147195517922,0.275609600814923,0.0664353472973833,23391,28588,12697
"93","00901",6762,5313,0.881611142480708,0.663843402973838,0.488048183700358,0.256164125729343,25810,57321,37634
"94","00906",46,46,1,1,0.673913043478261,0.5,NA,NA,85107
"95","00907",15911,13537,0.919406072246436,0.788431705695501,0.613799216960922,0.30294747728448,42116,70625,52479
"96","00909",5466,3960,0.860353535353535,0.673484848484848,0.424494949494949,0.173484848484848,26066,27269,26078
"97","00911",7430,6056,0.867569352708058,0.749009247027741,0.593295904887715,0.274603698811096,44008,73893,55139
"98","00912",6219,4740,0.834177215189873,0.633122362869198,0.40210970464135,0.146835443037975,29418,40182,25104
"99","00913",6700,3907,0.805477348349117,0.455592526234963,0.255694906577937,0.0819042743793192,6229,5999,18159
"100","00915",24484,17350,0.669567723342939,0.333948126801153,0.140461095100865,0.0275504322766571,14502,14955,10999
"101","00917",18216,14371,0.803771484239093,0.52814696263308,0.310138473314314,0.1187808781574,19516,29925,16631
"102","00918",16379,12929,0.914687910897981,0.772758914069147,0.603526954907572,0.265604455100936,36872,66445,35980
"103","00920",16403,12516,0.853627356983062,0.66403004154682,0.382230744646852,0.100830936401406,29914,39555,20442
"104","00921",34197,24516,0.84173600913689,0.628120411160059,0.334067547723935,0.119880894109969,21797,25628,16395
"105","00923",24826,17701,0.81780690356477,0.511440031636631,0.263883396418281,0.0937235184452856,18482,24163,14247
"106","00924",47800,34112,0.848850844277674,0.592196294559099,0.30344160412758,0.098733583489681,22433,26801,15413
"107","00925",4777,3580,0.717877094972067,0.558379888268156,0.386871508379888,0.157821229050279,14940,21350,16364
"108","00926",93308,70843,0.89679996612227,0.737687562638511,0.515280267634064,0.209251443332439,39543,50194,27739
"109","00927",13675,10703,0.939829954218443,0.838830234513688,0.65448939549659,0.270765206017005,39838,62174,36742
"110","00934",80,42,1,1,0.738095238095238,0.476190476190476,NA,NA,NA
"111","00949",66714,49187,0.85827556061561,0.598186512696444,0.297375322747881,0.0770528798259703,33380,38063,18361
"112","00950",0,0,NA,NA,NA,NA,NA,NA,NA
"113","00951",399,291,0.718213058419244,0.309278350515464,0.151202749140893,0.0618556701030928,22222,21402,11942
"114","00952",8488,6547,0.744615854589889,0.465862226974187,0.172903619978616,0.0394073621506033,21960,26667,14304
"115","00953",66475,48420,0.855576208178439,0.589178025609252,0.285873605947955,0.074328789756299,33888,38455,18337
"116","00956",67050,49436,0.833724411360142,0.601828626911562,0.288615583785096,0.0650740351161097,28674,34122,16795
"117","00957",40357,30110,0.831218864164729,0.589272666888077,0.300531384921953,0.0633676519428761,29663,37032,16751
"118","00959",46409,34620,0.869815135759677,0.648613518197574,0.356556903523975,0.0927787406123628,31400,40062,18829
"119","00960",3340,3027,0.636273538156591,0.149983481995375,0.0479022134126198,0.00396432111000991,NA,NA,1819
"120","00961",28891,22096,0.883508327299059,0.693157132512672,0.398081100651702,0.128530050687907,37015,48159,23205
"121","00962",19213,13935,0.751919626838895,0.395263724434876,0.180480803731611,0.0443487621097955,20134,24768,12559
"122","00965",5886,4681,0.690023499252297,0.293740653706473,0.106387524033326,0.0145268105105747,16516,22335,9744
"123","00966",17715,13243,0.943970399456317,0.826927433361021,0.677792041078305,0.276296911575927,56421,83199,41421
"124","00968",3488,2951,0.940020332090817,0.873263300576076,0.755676042019654,0.366994239240935,60353,99405,54622
"125","00969",41619,32225,0.922792862684251,0.791186966640807,0.585290923196276,0.256198603568658,58205,70141,36057
"126","00971",25499,20070,0.789337319382162,0.543896362730443,0.322720478325859,0.0942202291978077,32098,38832,20894
"127","00976",61306,45748,0.873743114453091,0.657908542449943,0.385503191396345,0.111720730960916,38087,44104,21523
"128","00979",15597,12836,0.908148956061078,0.759348706762231,0.497195387971331,0.196712371455282,35521,45565,32637
"129","00982",13839,10016,0.870207667731629,0.578773961661342,0.303913738019169,0.0612020766773163,26550,30000,14974
"130","00983",31583,23342,0.897181047039671,0.602604746808328,0.314625996058607,0.0718447433810299,33930,39933,19777
"131","00985",31783,24793,0.867018916629694,0.545234542007825,0.280805065946033,0.058847255273666,35012,42092,18177
"132","00987",55039,39975,0.873671044402752,0.634271419637273,0.387517198248906,0.0979612257661038,40295,46570,21570
"133","01001",16136,12260,0.923817292006525,0.661908646003263,0.356035889070147,0.139070146818923,71924,104744,42423
"134","01002",24726,12866,0.972252448313384,0.886444893517799,0.738924296595678,0.513990362194932,69411,139955,43548
"135","01003",12458,108,1,0.962962962962963,0.490740740740741,0.444444444444444,NA,NA,5383
"136","01005",4786,3359,0.917237272997916,0.577552843108068,0.35546293539744,0.183090205418279,97390,110603,39385
"137","01007",15406,11238,0.978732870617548,0.749510589072789,0.459156433529098,0.238387613454351,99056,126993,46109
"138","01008",1324,1056,0.956439393939394,0.513257575757576,0.285037878787879,0.112689393939394,90625,107917,45348
"139","01009",790,582,0.951890034364261,0.707903780068729,0.381443298969072,0.0463917525773196,70763,NA,35713
"140","01010",3694,2768,0.970014450867052,0.672326589595376,0.435332369942197,0.135115606936416,101477,136157,54340
"141","01011",1205,878,0.964692482915718,0.518223234624146,0.228929384965831,0.125284738041002,87012,91923,37729
"142","01012",387,289,0.951557093425606,0.605536332179931,0.27681660899654,0.131487889273356,75526,81667,36078
"143","01013",22950,15757,0.873897315478835,0.522878720568636,0.231579615409025,0.0969093101478708,64039,80439,34418
"144","01020",30230,22332,0.860917069675802,0.504880888411248,0.229133082572094,0.0813630664517285,70971,85475,37714
"145","01022",2045,1566,0.962324393358876,0.644955300127714,0.286079182630907,0.0938697318007663,56307,62361,32966
"146","01026",1005,800,0.9625,0.7875,0.54,0.2775,98438,128105,44751
"147","01027",17678,13459,0.934616241919905,0.70198380265993,0.414666765732967,0.18916710008173,73657,94957,45113
"148","01028",16283,11201,0.944647799303634,0.737255602178377,0.465047763592536,0.220694580840996,100997,142237,50004
"149","01029",652,527,0.863377609108159,0.567362428842505,0.349146110056926,0.174573055028463,99188,106417,67302
"150","01030",12374,9081,0.974892632969937,0.638035458649928,0.339279814998348,0.150974562272877,92485,113065,48298
"151","01031",1715,1109,0.922452660054103,0.550946798917944,0.220018034265104,0.110910730387737,58125,95417,34862
"152","01032",503,406,0.980295566502463,0.802955665024631,0.487684729064039,0.192118226600985,79583,94792,43521
"153","01033",6088,4817,0.940004151961802,0.66410629022213,0.373884160265726,0.154452979032593,110188,140188,60649
"154","01034",2100,1642,0.973812423873325,0.668087697929354,0.367844092570037,0.139464068209501,103603,122109,55380
"155","01035",5299,4071,0.974944731024318,0.816015720953083,0.631540162122329,0.259395725865881,117580,144113,60820
"156","01036",4937,3963,0.975018925056775,0.768861973252586,0.377239465051729,0.171839515518547,110703,122083,50922
"157","01037",486,413,0.951573849878935,0.641646489104116,0.351089588377724,0.0774818401937046,84022,91591,53470
"158","01038",2534,1869,0.968432316746924,0.803103263777421,0.556982343499197,0.182450508293205,112083,135227,57308
"159","01039",1660,1334,0.982008995502249,0.83808095952024,0.577211394302849,0.323088455772114,115114,109609,56602
"160","01040",37949,26730,0.792630003741115,0.488552188552189,0.243097643097643,0.0885895997007108,51892,65381,31189
"161","01050",2573,1898,0.929399367755532,0.623287671232877,0.315595363540569,0.0985247629083246,96328,118144,42932
"162","01053",2033,1667,0.965206958608278,0.718056388722256,0.536892621475705,0.254349130173965,88646,103304,45341
"163","01054",1704,1355,0.960147601476015,0.824354243542435,0.675276752767528,0.448708487084871,113750,130417,62211
"164","01056",20846,15355,0.886616737219147,0.55441224356887,0.253207424291762,0.0778248127645718,78981,92285,42015
"165","01057",8200,6243,0.919269581931764,0.560147365048855,0.29056543328528,0.0866570559026109,90436,110208,46484
"166","01060",15237,11229,0.951108736307774,0.85065455516965,0.685368242942381,0.397720188796865,75077,112595,50916
"167","01062",9188,7159,0.940354798156167,0.775247939656377,0.518927224472692,0.273082832797877,87800,124573,55855
"168","01063",2121,21,1,1,0.523809523809524,0.523809523809524,250001,NA,8646
"169","01066",115,108,0.75,0.37037037037037,0.12962962962963,0,NA,NA,16546
"170","01068",1623,1217,0.944124897288414,0.685291700903862,0.388660640920296,0.146261298274445,96207,108281,47978
"171","01069",9077,7187,0.858494503965493,0.530819535272019,0.248365103659385,0.101015722832893,79725,95946,44786
"172","01070",593,452,0.973451327433628,0.683628318584071,0.471238938053097,0.25,72083,92188,45311
"173","01071",1219,932,0.965665236051502,0.532188841201717,0.296137339055794,0.0836909871244635,107292,121250,54988
"174","01072",1447,1157,0.979256698357822,0.819360414866033,0.654278305963699,0.348314606741573,103188,112000,49614
"175","01073",6212,4518,0.974546259406817,0.733067729083665,0.411022576361222,0.1489597166888,125534,140610,59434
"176","01074",749,499,0.817635270541082,0.266533066132265,0.0360721442885772,0,76859,NA,31189
"177","01075",17410,11893,0.955099638442781,0.731102329101152,0.502060035314891,0.238964096527369,93646,115632,54140
"178","01077",9222,6888,0.959349593495935,0.62253193960511,0.35917537746806,0.141695702671312,108833,128279,50685
"179","01079",282,235,0.995744680851064,0.404255319148936,0.170212765957447,0,NA,69453,29950
"180","01080",2308,1838,0.951577801958651,0.484766050054407,0.165941240478781,0.0413492927094668,87188,100625,45701
"181","01081",1704,1234,0.913290113452188,0.554294975688817,0.269854132901135,0.115883306320908,87337,112188,44337
"182","01082",10418,7464,0.922427652733119,0.531350482315113,0.263263665594855,0.0797159699892819,71023,97500,37542
"183","01083",2746,1848,0.919372294372294,0.577380952380952,0.375,0.108225108225108,92558,94933,39722
"184","01084",101,88,1,0.647727272727273,0.613636363636364,0.238636363636364,91667,NA,65396
"185","01085",41466,28136,0.923052317315894,0.640247369917543,0.327658515780495,0.11728746090418,83821,105283,40828
"186","01088",654,486,1,0.909465020576132,0.273662551440329,0.166666666666667,53472,NA,36042
"187","01089",28635,20756,0.90980921179418,0.615099248410098,0.349200231258431,0.143283869724417,70401,92731,41433
"188","01092",1123,953,1,0.584470094438615,0.395592864637985,0.146904512067156,70938,111098,57072
"189","01093",149,141,1,0.595744680851064,0.468085106382979,0.106382978723404,NA,148750,73452
"190","01094",64,46,1,0.630434782608696,0.108695652173913,0,109000,109000,29645
"191","01095",14615,10430,0.977660594439118,0.7607861936721,0.532598274209013,0.259443911792905,124682,146532,57650
"192","01096",2566,1973,0.97567156614293,0.762797769893563,0.548910288900152,0.282311201216422,105729,126776,53903
"193","01097",45,26,1,0,0,0,NA,NA,14064
"194","01098",1019,848,0.95872641509434,0.672169811320755,0.456367924528302,0.215801886792453,93000,99028,53842
"195","01103",2336,1796,0.816258351893096,0.585746102449889,0.362472160356347,0.191536748329621,21458,64821,33500
"196","01104",21745,13795,0.772453787604204,0.390503805726713,0.12816237767307,0.0596592968466836,47530,62109,26124
"197","01105",11469,6686,0.643733173795992,0.301226443314388,0.0828597068501346,0.0393359258151361,22994,24844,17301
"198","01106",15961,11114,0.969048047507648,0.874932517545438,0.65215044088537,0.324455641533201,143961,181218,69046
"199","01107",12270,6698,0.647656016721409,0.33756345177665,0.143923559271424,0.0633024783517468,31969,43325,20475
"200","01108",27409,17822,0.805521265851195,0.484513522612501,0.212265738974301,0.10784423745932,51851,67746,27143
"201","01109",31418,17836,0.767660910518053,0.441186364655752,0.173189055842117,0.0711482395155865,46821,59707,22204
"202","01118",15009,10545,0.910478899952584,0.601896633475581,0.300711237553343,0.146989094357515,80906,89366,36847
"203","01119",14059,9196,0.875706829056111,0.466724662896912,0.197259678120922,0.0849282296650718,59172,81000,30312
"204","01128",3252,2196,0.942622950819672,0.656648451730419,0.389799635701275,0.192622950819672,92125,107188,41121
"205","01129",5993,4607,0.958324289125244,0.666377252007814,0.314087258519644,0.10071630128066,92500,110240,44785
"206","01144",0,0,NA,NA,NA,NA,NA,NA,NA
"207","01151",9627,6452,0.768133911965282,0.431494110353379,0.169869807811531,0.060291382517049,57113,64746,26701
"208","01201",45072,33896,0.925300920462591,0.633437573755015,0.340836676894029,0.136594288411612,68879,86981,44001
"209","01220",8106,6258,0.934643656120166,0.544742729306488,0.251997443272611,0.0778203899009268,56285,92057,37061
"210","01222",611,463,0.827213822894168,0.570194384449244,0.373650107991361,0.0863930885529158,84583,108017,39942
"211","01223",2588,2084,0.969769673704415,0.688579654510557,0.39299424184261,0.191458733205374,82773,94000,52353
"212","01224",201,134,0.888059701492537,0.529850746268657,0.373134328358209,0.104477611940299,NA,NA,65533
"213","01225",3234,2520,0.938888888888889,0.685714285714286,0.288095238095238,0.108333333333333,72028,93021,41797
"214","01226",6304,4769,0.955965611239253,0.64919270287272,0.403858251205704,0.184315370098553,81168,95450,48348
"215","01229",213,175,0.954285714285714,0.422857142857143,0.342857142857143,0.0514285714285714,NA,NA,56496
"216","01230",8813,6542,0.950015285845307,0.703913176398655,0.492051360440232,0.22913482115561,82871,116845,57712
"217","01235",2456,1948,0.908110882956879,0.569301848049281,0.233572895277207,0.093429158110883,76699,87167,39720
"218","01236",1593,1167,0.974293059125964,0.799485861182519,0.62382176520994,0.365038560411311,91172,125163,61073
"219","01237",2269,1726,0.956546929316338,0.667439165701043,0.43279258400927,0.228273464658169,84419,89326,43988
"220","01238",5893,4752,0.985690235690236,0.693813131313131,0.455387205387205,0.276936026936027,74469,124643,53252
"221","01240",5024,3870,0.948837209302326,0.704909560723514,0.515503875968992,0.215245478036176,99745,146631,62047
"222","01242",165,109,1,1,0,0,NA,NA,13825
"223","01243",196,176,1,0.647727272727273,0.386363636363636,0.119318181818182,89063,89844,57977
"224","01244",243,220,0.972727272727273,0.586363636363636,0.281818181818182,0.177272727272727,59655,61389,37790
"225","01245",828,641,0.906396255850234,0.78003120124805,0.556942277691108,0.400936037441498,113750,147727,69203
"226","01247",14967,10760,0.900278810408922,0.506877323420074,0.267379182156134,0.114684014869888,55544,74632,36775
"227","01253",903,806,0.951612903225806,0.734491315136476,0.420595533498759,0.1712158808933,108068,126964,61152
"228","01254",962,840,0.982142857142857,0.798809523809524,0.628571428571429,0.319047619047619,113304,137188,97115
"229","01255",850,663,0.883861236802413,0.586726998491704,0.304675716440422,0.184012066365008,85417,96389,44330
"230","01256",733,579,0.906735751295337,0.499136442141624,0.236614853195164,0.0656303972366149,55000,87292,39204
"231","01257",2331,1838,0.995647442872688,0.709466811751904,0.405331882480958,0.268770402611534,80227,89138,64916
"232","01258",191,165,0.957575757575758,0.793939393939394,0.424242424242424,0.206060606060606,127813,138750,55275
"233","01259",778,524,0.975190839694656,0.730916030534351,0.450381679389313,0.240458015267176,125795,125938,56232
"234","01260",20,20,1,0,0,0,NA,NA,NA
"235","01262",1652,1440,0.960416666666667,0.757638888888889,0.547916666666667,0.386805555555556,142679,186563,81122
"236","01264",184,157,1,0.872611464968153,0.56687898089172,0.299363057324841,85313,116250,62546
"237","01266",919,758,0.948548812664908,0.83245382585752,0.734828496042216,0.387862796833773,98828,130750,93939
"238","01267",7985,4437,0.972729321613703,0.801442416046878,0.661257606490872,0.425963488843813,98750,139730,47760
"239","01270",1002,755,0.958940397350993,0.729801324503311,0.39205298013245,0.168211920529801,104961,115250,56308
"240","01301",17876,13209,0.920357332122038,0.650011355893709,0.379892497539556,0.171322583087289,54347,74681,34184
"241","01330",1711,1483,0.974376264329063,0.76062036412677,0.49763991908294,0.255563047875927,81691,88594,48898
"242","01331",13865,9914,0.892071817631632,0.501109542061731,0.206273956021787,0.0609239459350414,68345,82770,32233
"243","01337",2515,1999,0.939469734867434,0.60680340170085,0.314657328664332,0.11855927963982,79274,95769,42014
"244","01338",79,71,1,0.295774647887324,0.169014084507042,0.169014084507042,NA,74479,45881
"245","01339",1361,1128,0.944148936170213,0.684397163120567,0.359929078014184,0.143617021276596,72841,101786,50266
"246","01340",1807,1394,0.934720229555237,0.604734576757532,0.347919655667145,0.190817790530846,82578,95188,45338
"247","01341",1605,1281,0.97736143637783,0.829820452771272,0.588602654176425,0.33879781420765,93250,118929,53747
"248","01342",1313,1014,0.969428007889546,0.675542406311637,0.474358974358974,0.276134122287968,100917,106875,43523
"249","01343",190,149,0.885906040268456,0.48993288590604,0.25503355704698,0.120805369127517,84271,92500,42482
"250","01344",1639,1164,0.951890034364261,0.537800687285223,0.25085910652921,0.0927835051546392,74550,93875,39145
"251","01346",453,375,0.978666666666667,0.68,0.490666666666667,0.202666666666667,111150,98472,61134
"252","01347",114,95,0.852631578947368,0.726315789473684,0.536842105263158,0.242105263157895,72500,NA,54767
"253","01349",753,567,0.957671957671958,0.652557319223986,0.241622574955908,0.178130511463845,69712,84632,34190
"254","01350",115,91,0.945054945054945,0.505494505494505,0.241758241758242,0.0989010989010989,64375,NA,59764
"255","01351",2644,2029,0.90438639724002,0.680137999014293,0.471168063085264,0.208477082306555,99375,118390,38954
"256","01354",1831,1403,0.950819672131147,0.694939415538133,0.461154668567356,0.141126158232359,90000,111875,44305
"257","01355",963,763,0.981651376146789,0.744429882044561,0.370904325032765,0.125819134993447,80327,82019,40920
"258","01360",2875,2227,0.929501571621015,0.66995958688819,0.434216434665469,0.20655590480467,102470,112819,50897
"259","01364",7668,5572,0.903086862885858,0.46356783919598,0.159547738693467,0.0491744436468055,54061,67177,28922
"260","01366",1173,927,0.978425026968716,0.715210355987055,0.429341963322546,0.241639697950378,107656,118393,47450
"261","01367",574,413,0.946731234866828,0.617433414043584,0.319612590799031,0.106537530266344,89375,94375,38386
"262","01368",1497,1053,0.8670465337132,0.537511870845204,0.270655270655271,0.115859449192783,101875,112750,39802
"263","01370",3641,2890,0.95363321799308,0.738062283737024,0.502076124567474,0.232525951557093,76715,95350,42281
"264","01373",4784,3770,0.960212201591512,0.76657824933687,0.416445623342175,0.20053050397878,102578,120980,60727
"265","01375",3653,2584,0.956656346749226,0.843266253869969,0.612616099071207,0.294891640866873,61442,112500,40222
"266","01376",5032,3878,0.937338834450748,0.576843733883445,0.311242908715833,0.15807117070655,57857,81500,35292
"267","01378",861,707,0.961810466760962,0.650636492220651,0.431400282885431,0.148514851485149,95000,112386,46555
"268","01379",742,595,0.969747899159664,0.747899159663866,0.541176470588235,0.299159663865546,68750,93750,41045
"269","01380",32,32,1,0.6875,0.46875,0.09375,70893,NA,52963
"270","01420",41677,27736,0.874062590135564,0.547952119988463,0.24470002884338,0.0743438130948947,70334,84777,36718
"271","01430",6450,4327,0.949387566443263,0.769124104460365,0.409290501502196,0.157614975733765,115146,129100,46141
"272","01431",3188,2506,0.932960893854749,0.674780526735834,0.423782920989625,0.197525937749401,110536,118036,55297
"273","01432",8124,5753,0.908221797323136,0.704675821310621,0.408482530853468,0.181644359464627,105142,149545,56876
"274","01434",1889,1468,0.818801089918256,0.512261580381471,0.270435967302452,0.087874659400545,109651,163382,30963
"275","01436",3720,2434,0.839769926047658,0.541495480690222,0.179539852095316,0.0484798685291701,88421,95583,33351
"276","01438",192,153,0.908496732026144,0.73202614379085,0.352941176470588,0.0457516339869281,NA,NA,47037
"277","01440",21298,16251,0.875453818226571,0.536028552089102,0.227124484647099,0.0715032921051012,63526,77471,34495
"278","01450",11228,7183,0.964360295141306,0.840317416121398,0.658499234303216,0.306557148823611,189355,241324,75886
"279","01451",5359,3679,0.995650992117423,0.917912476216363,0.781734166893178,0.368850231041044,206607,247891,101675
"280","01452",4339,3086,0.949773169151005,0.658781594296824,0.318211276733636,0.0926766040181465,102344,126202,44441
"281","01453",43635,31525,0.902426645519429,0.595749405233941,0.323869944488501,0.125931800158604,82098,111235,45076
"282","01460",10150,7164,0.96105527638191,0.792434394193188,0.609854829704076,0.341987716359576,146250,182090,64913
"283","01462",11822,8433,0.941302027748132,0.681370805170165,0.447527570259694,0.173603699750978,109884,117346,50853
"284","01463",11693,8439,0.96824268278232,0.734210214480389,0.444246948690603,0.208555516056405,126824,154464,56602
"285","01464",7017,5695,0.903950834064969,0.600526777875329,0.355926251097454,0.132221246707638,121875,146125,48541
"286","01468",4157,3096,0.97125322997416,0.690891472868217,0.35109819121447,0.120801033591731,110938,116068,48621
"287","01469",6803,4792,0.952838063439065,0.697621035058431,0.407345575959933,0.125626043405676,113162,133810,48392
"288","01473",8289,6151,0.955616972849943,0.668346610307267,0.410827507722322,0.191025849455373,101161,115494,52457
"289","01474",2249,1665,0.966366366366366,0.586786786786787,0.288888888888889,0.0936936936936937,130156,129936,46643
"290","01475",10194,7374,0.939245999457554,0.612286411716843,0.241253051261188,0.0977759696229997,85638,103357,39454
"291","01501",16780,12356,0.932259630948527,0.679912593072192,0.42003884752347,0.183878277759793,101929,124423,50080
"292","01503",3311,2745,0.983242258652095,0.71183970856102,0.543897996357013,0.211293260473588,122411,153693,64003
"293","01504",9211,6811,0.959917780061665,0.619879606518867,0.346351490236382,0.116722948172075,98986,145618,50874
"294","01505",4896,3837,0.970549908782903,0.845191555903049,0.569976544175137,0.232733906697941,124732,146823,71483
"295","01506",3442,2660,0.945864661654135,0.527443609022556,0.265789473684211,0.0770676691729323,71875,124412,44865
"296","01507",13359,9445,0.935309687665431,0.635256749602965,0.377448385389095,0.156379036527263,119809,135655,53336
"297","01510",15430,11078,0.905939700306915,0.652103267737859,0.350785340314136,0.140278028525005,93849,111250,45652
"298","01515",2120,1636,0.948655256723716,0.548288508557457,0.264669926650367,0.0684596577017115,76382,92381,42386
"299","01516",9287,6631,0.980244307042678,0.715276730508219,0.440506710903333,0.170864123058362,147859,162106,62124
"300","01518",2835,2054,0.967380720545277,0.708860759493671,0.467867575462512,0.256572541382668,111193,136920,58296
"301","01519",7738,5217,0.962430515622005,0.78953421506613,0.637531148169446,0.244585010542457,153750,179228,64440
"302","01520",16864,11583,0.957696624363291,0.813519813519814,0.581628248294915,0.282741949408616,147582,168763,57294
"303","01521",2576,1987,0.948666331152491,0.640664318067438,0.341721187720181,0.114242576748868,86806,105938,49709
"304","01522",3021,2108,0.981499051233397,0.837760910815939,0.543643263757116,0.256641366223909,118824,140795,48960
"305","01523",8470,6262,0.945544554455445,0.709358032577451,0.514532098371127,0.175822420951773,130444,147772,49297
"306","01524",6110,4327,0.909637162006009,0.635313149988445,0.306678992373469,0.131037670441414,93191,108267,40748
"307","01525",0,0,NA,NA,NA,NA,NA,NA,NA
"308","01527",13899,10289,0.936339780347944,0.638934784721547,0.333657303916804,0.144523277286422,116000,135958,49530
